C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_43_645.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_43_645.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_43_645.jpg, 0, 0.6084746, 0, 17.47372
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_43_747.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_43_747.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_43_747.jpg, 0, 0.2689233, 0, 17.6604
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_43_853.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_43_853.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_43_853.jpg, 0.3180162, 0, 0, 17.93277
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_43_961.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_43_961.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_43_961.jpg, 0.6325023, 0, 0, 17.06412
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_059.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_059.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_059.jpg, 0.3595902, 0, 0, 17.39243
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_168.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_168.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_168.jpg, 0.004352119, 0, 0, 17.17236
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_270.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_270.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_270.jpg, 0, 0, 0, 16.47131
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_375.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_375.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_375.jpg, 0, 0, 0, 16.83545
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_488.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_488.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_488.jpg, 0, 0, 0, 16.63914
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_592.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_592.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_592.jpg, 0, 0, 0, 15.93594
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_698.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_698.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_698.jpg, -0.290277, 0, 0, 16.23855
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_799.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_799.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_799.jpg, -0.04777172, 0, 0, 15.53641
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_44_905.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_44_905.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_44_905.jpg, 0, 0, 0, 15.93729
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_049.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_049.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_049.jpg, 0, 0, 0, 15.20566
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_149.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_149.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_149.jpg, 0, 0, 0, 15.02376
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_256.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_256.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_256.jpg, 0, 0, 0, 15.39214
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_362.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_362.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_362.jpg, -0.2848368, 0, 0, 14.67847
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_476.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_476.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_476.jpg, 0, 0, 0, 14.50739
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_582.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_582.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_582.jpg, 0, 0, 0, 14.85736
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_719.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_719.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_719.jpg, 0, 0, 0, 14.17094
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_825.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_825.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_825.jpg, 0, 0, 0, 14.49951
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_45_928.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_45_928.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_45_928.jpg, 0, 0, 0, 14.3461
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_029.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_029.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_029.jpg, 0, 0, 0, 13.62758
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_138.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_138.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_138.jpg, 0, 0, 0, 14.04186
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_246.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_246.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_246.jpg, 0, 0, 0, 13.35765
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_352.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_352.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_352.jpg, 0, 0, 0, 13.20615
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_457.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_457.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_457.jpg, 0, 0.2838258, 0, 13.83762
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_558.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_558.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_558.jpg, 0, 0.01068332, 0, 13.35098
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_661.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_661.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_661.jpg, -0.3004539, 0, 0, 13.60035
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_769.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_769.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_769.jpg, -0.5551209, 0, 0, 13.33929
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_872.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_872.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_872.jpg, -0.2471148, 0, 0, 12.75844
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_46_972.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_46_972.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_46_972.jpg, 0, 0, 0, 12.86288
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_073.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_073.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_073.jpg, 0, 0, 0, 12.51865
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_175.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_175.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_175.jpg, 0, 0, 0, 12.67029
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_301.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_301.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_301.jpg, 0, 0, 0, 12.46699
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_441.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_441.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_441.jpg, 0, 0, 0, 12.01212
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_545.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_545.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_545.jpg, 0, 0.3146667, 0, 12.57419
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_642.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_642.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_642.jpg, 0, 0.5726349, 0, 12.93411
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_753.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_753.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_753.jpg, 0, 0.285999, 0, 13.39325
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_858.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_858.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_858.jpg, 0, 0.5761164, 0, 13.77199
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_47_959.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_47_959.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_47_959.jpg, 0, 0.3268586, 0, 14.19444
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_48_069.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_48_069.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_48_069.jpg, 0, 0.6264794, 0, 14.77132
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_48_176.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_48_176.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_48_176.jpg, 0, 0.3044933, 0, 15.07411
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_48_284.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_48_284.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_48_284.jpg, 0, 0.01313362, 0, 15.02598
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_48_391.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_48_391.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_48_391.jpg, 0, 0, 0, 14.84163
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_48_668.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_48_668.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_48_668.jpg, 0, 0.8200818, 0, 17.11665
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_48_836.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_48_836.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_48_836.jpg, 0, 1, 0, 18.75919
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_48_938.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_48_938.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_48_938.jpg, 0, 0.6866443, 0, 19.65487
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_038.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_038.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_038.jpg, 0, 0.9609643, 0, 20.38979
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_154.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_154.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_154.jpg, 0, 0.6537943, 0, 21.12657
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_257.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_257.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_257.jpg, 0, 0.9404467, 0, 22.11364
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_360.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_360.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_360.jpg, 0, 0.6940546, 0, 22.76727
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_470.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_470.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_470.jpg, 0, 0.3368809, 0, 23.09811
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_575.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_575.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_575.jpg, 0, 0.01842038, 0, 23.03082
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_680.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_680.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_680.jpg, 0, 0, 0, 22.75351
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_783.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_783.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_783.jpg, 0, 0, 0, 22.56162
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_49_892.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_49_892.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_49_892.jpg, -0.3106383, 0, 0, 22.17094
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_001.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_001.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_001.jpg, -0.01242722, 0, 0, 21.93369
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_107.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_107.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_107.jpg, 0, 0, 0, 21.66708
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_214.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_214.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_214.jpg, 0, 0, 0, 21.45554
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_320.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_320.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_320.jpg, 0, 0, 0, 21.23503
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_424.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_424.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_424.jpg, 0, 0, 0, 21.02614
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_534.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_534.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_534.jpg, 0.3258039, 0, 0, 20.69512
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_634.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_634.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_634.jpg, 0.0215412, 0, 0, 20.48709
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_742.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_742.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_742.jpg, 0, 0, 0, 20.27856
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_852.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_852.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_852.jpg, 0, 0, 0, 20.03405
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_50_953.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_50_953.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_50_953.jpg, -0.0289248, 0, 0, 19.83109
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_056.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_056.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_056.jpg, -0.3362532, 0, 0, 19.56812
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_161.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_161.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_161.jpg, -0.04387771, 0, 0, 19.33741
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_268.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_268.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_268.jpg, 0, 0, 0, 18.94974
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_373.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_373.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_373.jpg, 0, 0, 0, 19.08724
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_477.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_477.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_477.jpg, 0, 0, 0, 18.50422
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_577.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_577.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_577.jpg, 0, 0, 0, 18.75724
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_681.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_681.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_681.jpg, 0, 0, 0, 18.07953
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_785.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_785.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_785.jpg, 0, 0.2748129, 0, 18.65107
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_888.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_888.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_888.jpg, 0, 0.5441064, 0, 19.18939
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_51_988.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_51_988.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_51_988.jpg, 0, 0.2436456, 0, 19.08508
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_52_152.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_52_152.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_52_152.jpg, -0.4834662, 0, 0, 18.48152
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_52_257.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_52_257.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_52_257.jpg, -0.1656765, 0, 0, 18.73903
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_52_357.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_52_357.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_52_357.jpg, 0, 0, 0, 18.05694
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_52_465.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_52_465.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_52_465.jpg, 0, 0, 0, 18.35907
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_52_568.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_52_568.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_52_568.jpg, 0, 0, 0, 18.14228
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_52_705.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_52_705.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_52_705.jpg, 0.3816273, 0, 0, 17.78465
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_52_839.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_52_839.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_52_839.jpg, 0, 0, 0, 16.9971
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_52_938.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_52_938.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_52_938.jpg, 0, 0, 0, 17.34587
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_049.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_049.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_049.jpg, 0, 0, 0, 17.13886
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_152.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_152.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_152.jpg, 0, 0, 0, 16.42577
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_257.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_257.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_257.jpg, 0, 0.2859627, 0, 17.04524
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_359.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_359.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_359.jpg, 0, 0.5991102, 0, 17.19647
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_465.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_465.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_465.jpg, 0, 0.9083735, 0, 18.32587
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_571.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_571.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_571.jpg, 0, 1, 0, 19.51599
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_673.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_673.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_673.jpg, 0, 1, 0, 20.41554
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_777.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_777.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_777.jpg, 0, 1, 0, 21.5001
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_883.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_883.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_883.jpg, 0, 0.7147513, 0, 22.18546
C:\Users\VipinBihari\Desktop\IMG\center_2020_06_04_19_58_53_990.jpg, C:\Users\VipinBihari\Desktop\IMG\left_2020_06_04_19_58_53_990.jpg, C:\Users\VipinBihari\Desktop\IMG\right_2020_06_04_19_58_53_990.jpg, 0, 0.3630871, 0, 22.55662
